#IsoDatetime,EA kWhd,EM,NE,NO,NT,NW,SC,SE,SO,SW,WM,WN,WS,,EA avg,EA mmscfd,,Total,max(total),,min(total),,avg(total,,Total mmscfd
2016-04-19T00:00:00,13536791,28192941,30407920,20920178,6447747,35543439,24583527,24916112,11375813,7977612,15130911,5050760,38148948,,,,,262232699,,,,,,,870.350328
2016-04-20T00:00:00,13839073,28136480,29003962,20332016,6780802,34875301,22461867,33321451,11105578,7901903,15300723,4768055,32095708,,,,,259922919,,,,,,,862.6841682
2016-04-21T00:00:00,13526080,27746254,25231480,20758320,6447521,35944607,22846497,33035500,10719297,8180582,15203402,4820530,46048961,,,,,270509031,,,,,,,897.8194739
2016-04-22T00:00:00,13598762,25909332,28341295,20542609,6160779,36090872,22756881,35268710,11162010,8468771,15347295,4349591,39013754,,,,,267010661,,,,,,,886.2083839
2016-04-23T00:00:00,12287177,22321693,26135844,18221437,4281408,33539082,22472227,34564862,9965544,6785076,12616239,4211669,30202268,,,,,237604526,,,,,,,788.6094218
2016-04-24T00:00:00,12848621,22724322,24946312,18716541,4523919,33788806,24592145,33711224,10371560,6882151,11617177,4536011,34319119,,,,,243577908,,,,,,,808.4350767
2016-04-25T00:00:00,14206306,27240022,26145375,21565349,7310516,37857754,24976139,35020116,11616788,8052061,14626729,4929162,30969943,,,,,264516260,,,,,,,877.9294669
2016-04-26T00:00:00,14537845,28644645,26540790,23309283,8337157,39023023,24807028,36200119,11548329,8508019,16108522,5184842,43663151,,,,,286412753,,,,,,,950.6039272
2016-04-27T00:00:00,15141490,29005829,27975104,22125089,7995252,39501931,23978397,34939366,12024490,8165756,15999366,4707412,46761499,,,,,288320981,,,,,,,956.9373359
2016-04-28T00:00:00,16316784,28956921,27135757,25893213,7539906,40333735,23970916,34924042,11171215,8352275,16538344,4993735,38435895,,,,,284562738,,,,,,,944.4637274
2016-04-29T00:00:00,16229340,26896039,26152481,23988757,6659312,38366463,24940021,34160815,10986471,7828969,14862171,5242886,39020017,,,,,275333742,,,,,,,913.8326897
2016-04-30T00:00:00,14602317,23009220,23320950,21719588,3947168,34264313,24911067,32420648,10461808,6836976,12285824,4898507,29318712,,,,,241997098,,,,,,,803.1883683
2016-05-01T00:00:00,13769168,22282828,22072858,20518738,3707011,33386398,25299484,15314881,13746969,6072876,10730300,4718978,15147102,,,,,206767591,,,,,,,686.2616345
2016-05-02T00:00:00,14004034,25408620,23438649,21794138,4217684,34540019,25865461,15823218,16915063,6454573,11322091,5011941,18930533,,,,,223726024,,,,,,,742.5466737
2016-05-03T00:00:00,15897354,28667037,24845176,23368283,6000499,36838650,23547753,15801958,17085024,8185020,13830434,4978919,33007852,,,,,252053959,,,,,,,836.5670899
2016-05-04T00:00:00,15820319,36835288,24323237,23331845,6084439,35103218,21636329,19877597,16787045,7674027,14023833,4902931,42522252,,,,,268922360,,,,,,,892.5533128
2016-05-05T00:00:00,15599700,27967363,23711789,22473657,5628766,35002949,21137449,15382427,15255299,7895406,13650943,5041964,44959595,,,,,253707307,,,,,,,842.0545519
2016-05-06T00:00:00,14562730,23913302,24655751,22394288,4880796,33553270,20860522,16059631,16413633,7739096,13607973,4816438,46798723,,,,,250256153,,,,,,,830.6001718
2016-05-07T00:00:00,13479259,21166856,22717135,21315742,2815784,30265209,20028572,15650646,14896915,7131585,11712474,4541152,43498255,,,,,229219584,,,,,,,760.7797993
2016-05-08T00:00:00,13393036,21988381,22615870,20323050,3176903,29817601,18934756,28649875,14050361,6711903,10229007,4229895,40755416,,,,,234876054,,,,,,,779.5536232
2016-05-09T00:00:00,14394316,25126897,24216612,23106372,5583275,31931943,19434465,33511358,15963874,7397492,12684105,4343752,47675930,,,,,265370391,,,,,,,880.7643277
2016-05-10T00:00:00,15326837,26797889,26735358,23228678,6246575,32773613,19908784,31598334,17084660,7550122,13850765,4102083,47878678,,,,,273082376,,,,,,,906.3604059
2016-05-11T00:00:00,15689715,26871936,26687731,23547733,6063919,32786869,19486281,33501434,18658192,7687444,13980788,4547844,47938471,,,,,277448357,,,,,,,920.8510969
2016-05-12T00:00:00,15270773,26841037,26194919,24367068,6124015,33806470,20028433,29134230,17459228,7794983,13367077,4166251,44951635,,,,,269506119,,,,,,,894.490809
2016-05-13T00:00:00,15764583,24769276,26476627,24569679,5805599,34413622,19301928,24217897,18045201,7814100,13943380,5038906,46561246,,,,,266722044,,,,,,,885.250464
2016-05-14T00:00:00,14972264,22231878,23245983,21653184,3483466,30974421,18892081,15729772,18822990,6816816,11446994,5267239,42191791,,,,,235728879,,,,,,,782.3841494
2016-05-15T00:00:00,14872462,23224735,22506546,21247232,3510829,31202945,19720678,15543028,15793132,7030828,10633771,5491960,45812223,,,,,236590369,,,,,,,785.2434347
2016-05-16T00:00:00,15277252,26318606,27049750,23327762,6107683,35626347,19692635,18160183,14568666,8101054,12765926,5328330,46884017,,,,,259208211,,,,,,,860.3120523
2016-05-17T00:00:00,14316654,27475761,26687516,23568147,6424665,35017435,18484731,30362310,18637126,7908400,13337831,4249413,44702536,,,,,271172525,,,,,,,900.0216105
2016-05-18T00:00:00,14305860,27910319,25193431,23711269,6493928,33848198,19484733,34947953,18873217,7552899,13981544,4236107,47065052,,,,,277604510,,,,,,,921.3693687
2016-05-19T00:00:00,14287918,27974576,29176061,23046592,6099260,34366014,21178234,33344403,18026649,7627987,14064948,3954021,47948071,,,,,281094734,,,,,,,932.9534221
2016-05-20T00:00:00,15420933,24380015,27695455,22051981,5305955,34019381,21154218,34585775,18364214,7135142,13299645,4486831,47160431,,,,,275059976,,,,,,,912.9240603
2016-05-21T00:00:00,14230392,20550960,25873809,19029933,3002390,31528693,18132824,34111023,18512071,6670191,11203082,3599442,46740168,,,,,253184978,,,,,,,840.320942
2016-05-22T00:00:00,14332223,21799765,25985571,19437772,3207490,33093531,18033642,34662116,18918197,6988735,10985007,4269031,45742757,,,,,257455837,,,,,,,854.495923
2016-05-23T00:00:00,15792369,26907873,28257972,21376016,6026463,35354672,20244608,29923114,19060475,7369686,13470163,5074694,48349130,,,,,277207235,,,,,,,920.050813
2016-05-24T00:00:00,15654859,27299336,27858597,21966019,6431265,35549881,23070489,17466859,19432327,7659168,14063482,5449331,49244177,,,,,271145790,,,,,,,899.932877
2016-05-25T00:00:00,15635760,27986387,28257658,22184489,6218347,35552620,22094123,17069632,19518053,8031562,13973894,4697369,51684804,,,,,272904698,,,,,,,905.7706927
2016-05-26T00:00:00,15174517,26782048,27281673,21968696,5914613,35551853,23294351,18012744,18711215,7827679,13971227,4864450,50502382,,,,,269857448,,,,,,,895.6568699
2016-05-27T00:00:00,14774367,24469353,26559274,21104956,5131379,33211224,22967698,17386247,18527646,7495111,13070742,4822789,47424304,,,,,256945090,,,,,,,852.8007537
2016-05-28T00:00:00,13559637,21293042,25403982,19210575,3119743,30338797,21561341,16236524,17777884,6076887,10680202,4700128,46175390,,,,,236134132,,,,,,,783.7291841
2016-05-29T00:00:00,13683715,21916207,25090323,19921510,2978479,29654997,22418975,16190661,17477674,5782712,8725209,4265132,42734719,,,,,230840313,,,,,,,766.1589988
2016-05-30T00:00:00,13787741,23329901,25159450,20964564,3526181,29899887,21397447,16120482,17726061,5199116,9474436,4586424,42783591,,,,,233955281,,,,,,,776.4975776
2016-05-31T00:00:00,15643593,27607835,27425422,23369785,5299550,32176405,22264710,21256264,20128679,5867797,11094827,4468434,43087967,,,,,259691268,,,,,,,861.9153185
2016-06-01T00:00:00,14973412,27898305,28306320,22800958,5320236,33831563,22654115,27050937,20461122,6566142,11699113,4400830,46085030,,,,,272048083,,,,,,,902.9275875
2016-06-02T00:00:00,15146314,27761079,27837390,22075722,5667505,33085888,22495636,27345366,20434594,6966752,11954987,4573070,46915370,,,,,272259673,,,,,,,903.6298547
2016-06-03T00:00:00,14960903,24985321,27081492,20985282,5285596,32001322,21388692,26821469,20159833,7155331,12087968,4616246,46045348,,,,,263574803,,,,,,,874.8047712
2016-06-04T00:00:00,13873453,21216597,24947208,18468154,3140611,30230814,21415973,24415642,17797715,6895908,11400316,4518368,45006347,,,,,243327106,,,,,,,807.6026648
2016-06-05T00:00:00,13551007,22596856,24356968,19666255,3146621,29971050,21482221,26110442,16857251,6981284,9842338,4089415,46862281,,,,,245513989,,,,,,,814.8609295
2016-06-06T00:00:00,14525291,26577639,25790733,20557753,5509043,31373493,21756221,26587817,13547481,7071132,11793059,4492070,43614467,,,,,253196199,,,,,,,840.3581845
2016-06-07T00:00:00,14082392,27151894,26457552,20094485,5485998,33337854,22561752,26741176,9589888,7648167,12274404,4655827,43523570,,,,,253604959,,,,,,,841.7148589
2016-06-08T00:00:00,14477802,27682719,27522011,20793285,5611315,33458829,24387729,24031721,14713870,6625274,13001652,4468860,44442077,,,,,261217144,,,,,,,866.9797009
2016-06-09T00:00:00,14595007,24630145,25408660,21024698,5383423,33649762,23984331,26060935,12841715,6733445,12391938,4564894,43939040,,,,,255207993,,,,,,,847.0353288
2016-06-10T00:00:00,13808190,21061835,24461465,20352307,4799950,33012901,21444346,25435828,9192634,7203942,11526709,4715349,42767409,,,,,239782865,,,,,,,795.8393289
2016-06-11T00:00:00,13114277,18900282,20418940,19798717,2802284,30977093,21870688,25459715,9635615,6796799,10057808,4713198,42502710,,,,,227048126,,,,,,,753.5727302
2016-06-12T00:00:00,13748500,19523193,21024178,19653277,2983201,30733014,21650478,25038176,10010783,6645962,9281849,4660165,41935028,,,,,226887804,,,,,,,753.0406215
2016-06-13T00:00:00,15033667,23722845,25979441,21092029,5211306,33536669,23296680,24148639,10943737,7856829,11647516,4583170,38519152,,,,,245571680,,,,,,,815.0524059
2016-06-14T00:00:00,15220700,25300668,26266821,21518038,5477966,32783732,22283807,26180564,16768958,7410874,12238876,4500110,39598423,,,,,255549537,,,,,,,848.1689133
2016-06-15T00:00:00,15154469,25387399,27362978,20989844,5592434,33086191,21260574,27036725,18208183,7235255,11876933,4413678,41842193,,,,,259446856,,,,,,,861.1041151
2016-06-16T00:00:00,15385493,26225466,26701405,22316283,4996050,33050703,21549825,28044942,19692268,7669666,13126644,4592982,42296375,,,,,265648102,,,,,,,881.6860505
2016-06-17T00:00:00,14896600,24455431,25818356,22548047,4631867,32397883,20768535,20678349,17958511,6944147,12322891,4092057,43893325,,,,,251405999,,,,,,,834.4165107
2016-06-18T00:00:00,14135150,21210698,24046018,19695314,3128586,30284355,20157821,16204465,17645126,6280515,10228487,4329114,46421906,,,,,233767555,,,,,,,775.874515
2016-06-19T00:00:00,13896900,20842737,22839911,18529427,3152710,31296835,19276057,19896571,18180405,6477405,9803248,4125576,40086504,,,,,228404286,,,,,,,758.0738252
2016-06-20T00:00:00,15300664,24401931,25734656,22115021,5689567,33763119,20151322,28313353,18108194,7225641,11745367,3578588,47259934,,,,,263387357,,,,,,,874.1826379
2016-06-21T00:00:00,15259092,26062834,25777837,22853524,6430890,33556659,20837891,25183880,18042003,6832644,12448924,3439218,45080876,,,,,261806272,,,,,,,868.9350168
2016-06-22T00:00:00,14857913,25934301,28558085,24142743,6262312,33194192,21187668,28082906,18977855,7144038,12080542,3548754,46868726,,,,,270840035,,,,,,,898.9180762
2016-06-23T00:00:00,14916518,24469716,28327224,22479817,6346780,33457331,19930931,29809803,19523391,7566718,11782686,3902702,45694965,,,,,268208582,,,,,,,890.1842837
2016-06-24T00:00:00,14269450,22031265,26802284,22303098,5299212,32475680,20777312,20555910,18439269,7066015,11338637,4214754,47009863,,,,,252582749,,,,,,,838.3221439
2016-06-25T00:00:00,13476726,19905413,24197361,19195880,3593114,30433075,19229565,19139487,17689047,6756962,9537048,4615617,47471696,,,,,235240991,,,,,,,780.7648491
2016-06-26T00:00:00,14095643,19443177,23911408,20297440,3496408,30340899,18993255,28820974,17201880,6811157,8877395,4689572,47092782,,,,,244071990,,,,,,,810.0749348
2016-06-27T00:00:00,14589805,24685075,26947114,23186341,5835927,33552427,19714152,28842935,17867488,7322345,11367255,4643608,46396150,,,,,264950622,,,,,,,879.3711144
2016-06-28T00:00:00,14835369,26039100,27269504,24851292,6215654,34922314,18907020,29434857,19379660,7019463,12383660,5040660,49307030,,,,,275605583,,,,,,,914.73493
2016-06-29T00:00:00,15525977,26406040,26797635,24353753,6616741,35217848,18934019,29273051,19986539,7111874,12532402,5267033,44713404,,,,,272736316,,,,,,,905.2118328
2016-06-30T00:00:00,14311550,25423513,26215090,23795302,5913891,33192748,20265644,29057764,19499612,7681333,12464630,5104649,44846743,,,,,267772469,,,,,,,888.7368246
2016-07-01T00:00:00,14385030,23595986,25602427,22896210,5551151,31906978,19324758,29414295,18973821,7257147,12575375,4875761,42921543,,,,,259280482,,,,,,,860.5519198
2016-07-02T00:00:00,12829242,19953263,24819645,19500420,3462145,30044688,17888965,28462741,17071828,7090745,10961493,4512904,38990928,,,,,235589007,,,,,,,781.9199142
2016-07-03T00:00:00,13422322,20104396,24115000,18497522,3408722,29388551,17308835,28318366,12228460,7067714,10114142,4798563,43397168,,,,,232169761,,,,,,,770.5714368
2016-07-04T00:00:00,13721648,24118286,26600527,20123706,5689419,33133939,19174074,23176883,10639037,7449496,12149152,4967754,44928048,,,,,245871969,,,,,,,816.0490651
2016-07-05T00:00:00,14041209,25375810,25570221,20419019,6631003,32412680,19975809,23841213,9901738,7400141,12918736,5082110,44701310,,,,,248270999,,,,,,,824.0114457
2016-07-06T00:00:00,13824112,25317380,22214458,21923122,6853234,32125418,18580155,25857151,10342574,7168842,12866881,4793217,48414809,,,,,250281353,,,,,,,830.6838106
2016-07-07T00:00:00,14131347,24853280,19314263,25405544,5823791,31540267,18633134,27798866,10484041,7420624,13252924,5263588,46791525,,,,,250713194,,,,,,,832.1170909
2016-07-08T00:00:00,13423964,22108780,17274098,21801770,5004090,31343085,18156451,28543044,9185134,7044030,12591951,5008619,52906229,,,,,244391245,,,,,,,811.1345422
2016-07-09T00:00:00,12849206,19467106,15785861,19870926,2841013,28803429,18103308,27270125,9339819,6578569,10906046,4702522,44343885,,,,,220861815,,,,,,,733.040364
2016-07-10T00:00:00,13013037,19989255,15346847,19183327,2753224,28975025,17370805,26729831,8822648,6613491,9774538,4884010,44434403,,,,,217890441,,,,,,,723.1783737
2016-07-11T00:00:00,13733801,24148459,17750995,22926293,4706665,33061079,18963236,27377762,8811446,7254993,12038894,4375619,46596392,,,,,241745634,,,,,,,802.3537592
2016-07-12T00:00:00,13952255,25657176,18411437,22522194,5240196,32293042,19047349,27748823,10752572,7467389,13063377,4707232,46922514,,,,,247785556,,,,,,,822.4002604
2016-07-13T00:00:00,14159341,25292745,18035693,23056922,6448098,31149466,18434850,27228559,10449426,7162158,12653606,4621529,46788543,,,,,245480936,,,,,,,814.7512266
2016-07-14T00:00:00,14325103,24467941,17757429,24597066,5058869,32072776,19193386,27945491,10455505,7473531,11908806,4384222,45890150,,,,,245530275,,,,,,,814.9149827
2016-07-15T00:00:00,14082500,22242159,16961417,23222947,4633407,31102587,18485451,27511095,8693066,7555027,11134328,4775410,31233305,,,,,221632699,,,,,,,735.598928
2016-07-16T00:00:00,11767646,18231043,16161766,20529261,2712711,29694181,17923570,26711458,5959565,6247823,8876633,4215451,19950333,,,,,188981441,,,,,,,627.2294027
2016-07-17T00:00:00,12246024,18636925,16191837,20228664,2944284,30334455,17987148,26253384,7922305,6418646,8289449,4451854,18806881,,,,,190711856,,,,,,,632.9726501
2016-07-18T00:00:00,13443755,22829498,17385478,21384039,5282087,31449148,17812443,27552913,9064043,6421089,9948510,4126804,28935395,,,,,215635202,,,,,,,715.6932354
2016-07-19T00:00:00,13517070,23085558,16729633,21453153,5578958,30307783,16722875,26331896,9234150,6624971,9764038,3874145,35489351,,,,,218713581,,,,,,,725.9103753
2016-07-20T00:00:00,13422643,23619169,17925709,22171562,5664102,30983088,18497540,26375782,14575944,7269144,10347616,4131182,31955540,,,,,226939021,,,,,,,753.2106107
2016-07-21T00:00:00,13364517,22339540,17460656,22393308,5101554,33966769,19732029,26434949,17706547,6874043,10685783,4110674,27598192,,,,,227768561,,,,,,,755.963854
2016-07-22T00:00:00,13204976,19889466,17431051,21026306,4662540,30723269,16149046,26244299,13470064,6780309,9833703,4621302,44935407,,,,,228971738,,,,,,,759.9571984
2016-07-23T00:00:00,12209823,17636192,17161755,19357081,2981884,29608339,16080212,25308060,13082722,6021414,8166587,4628997,42252006,,,,,214495072,,,,,,,711.909144
2016-07-24T00:00:00,12431363,17631107,16476469,20002538,2986704,30956850,15742184,26088209,13770270,6445315,7302177,4439561,41808966,,,,,216081713,,,,,,,717.1752054
2016-07-25T00:00:00,13058241,20006748,18438586,20488732,5602513,32077254,17721904,27496717,13136683,6879422,8218638,4539194,41651463,,,,,229316095,,,,,,,761.1001193
2016-07-26T00:00:00,14206603,19448451,18635112,20295935,5561039,32222563,17676091,27809775,13521875,7040428,9119865,4309088,44676075,,,,,234522900,,,,,,,778.3815051
2016-07-27T00:00:00,14856425,19856456,19021113,20046721,5048138,33061222,17924883,61398693,40951151,6644229,9668022,5169434,42608307,,,,,296254794,,,,,,,983.2696613
2016-07-28T00:00:00,14982501,20546334,23101755,19474708,5015362,32386165,18863893,28191575,16141001,6583715,9383153,5258472,47651576,,,,,247580210,,,,,,,821.718717
2016-07-29T00:00:00,14405474,16870024,23536733,20797898,4814217,30683621,18574542,27525257,15521684,7167131,9251820,5377628,48206347,,,,,242732376,,,,,,,805.6287559
2016-07-30T00:00:00,13749630,16987624,22645584,20747548,2882363,29125454,17447225,27432730,15159371,6113886,7912942,5102126,44373459,,,,,229679942,,,,,,,762.3077275
2016-07-31T00:00:00,13672718,17250942,22234415,20828188,3097514,29532875,17048528,26349959,15689977,5861469,7280940,4624043,47230373,,,,,230701941,,,,,,,765.6997422
2016-08-01T00:00:00,15235774,21074188,24926104,21745893,5589302,31714609,20323118,24967061,16340685,6960220,8167875,5036038,47359546,,,,,249440413,,,,,,,827.8927307
2016-08-02T00:00:00,14072556,19546016,23777856,22077766,5988763,31549669,18533522,25989823,14260682,7284294,8986846,5033645,47571552,,,,,244672990,,,,,,,812.0696538
2016-08-03T00:00:00,11458487,18932366,21992385,22071760,5720451,31162298,17286838,24965036,15356635,7010156,8608366,4528638,44145018,,,,,233238434,,,,,,,774.1183624
