IsoDatetime,EA,EM,NE,NO,NT,NW,SC,SE,SO,SW,WM,WN,WS,,EA avg,EA mmscfd,,Total,max(total),,min(total),,avg(total,
2020-04-03T00:00:00,123882238,162771052,96791431,78817628,163827735,178965621,138579701,158888272,101992325,87486802,137838143,16494864,52848661,,,,,1499184473,,,,,,
2020-04-04T00:00:00,113048048,138617747,83008743,66781139,151583251,167223635,122089169,148871411,95843624,75211454,122871403,15188704,46434837,,,,,1346773165,,,,,,
2020-04-05T00:00:00,83149313,98584562,59091308,50204310,110919925,118441444,95729156,104518657,74429155,55308818,88012992,10970354,38556393,,,,,987916387,,,,,,
2020-04-06T00:00:00,85777212,112393337,66762049,55203055,114105896,138152213,113533459,103580901,73545646,65941788,102330952,13002059,44333781,,,,,1088662348,,,,,,
2020-04-07T00:00:00,81537981,105866927,62944286,54332497,108574992,141988134,115080268,97709126,76134719,66805542,98304085,13351543,40373049,,,,,1063003149,,,,,,
2020-04-08T00:00:00,68723195,79291581,48006662,49447475,91623505,122508797,102350782,80514510,61696638,49820373,75526493,11527007,30879164,,,,,871916182,,,,,,
2020-04-09T00:00:00,60498755,96671072,58129703,61497614,81001909,116208392,112356901,69125519,55608897,38919875,65900508,10954606,24300347,,,,,851174098,,,,,,
2020-04-10T00:00:00,52375226,72014010,44271768,45213500,72053017,94529368,95930610,60248199,49664053,31883387,51038508,8823611,19785647,,,,,697830904,,,,,,
2020-04-11T00:00:00,44135543,56600283,34295834,36804005,61070967,86126470,87692565,50663298,45714185,29792982,42939104,7952291,18288925,,,,,602076452,,,,,,
2020-04-12T00:00:00,43118483,65695775,41004865,51110655,59603781,99903761,97150741,48931859,44132454,31541100,45754145,9184528,21635649,,,,,658767796,,,,,,
2020-04-13T00:00:00,88838707,131002788,78983478,71523486,121144294,146303364,119056597,110736562,77555398,58964371,100527742,13498246,38202793,,,,,1156337826,,,,,,
2020-04-14T00:00:00,105110393,137983328,81300395,76178751,139757850,165669014,123467605,130705985,97447198,75056100,117472334,15445208,45607205,,,,,1311201366,,,,,,
2020-04-15T00:00:00,96783271,118076515,69888524,61725677,128672783,150733281,117021945,119360813,88837248,71687134,105190206,14089265,41871864,,,,,1183938526,,,,,,
2020-04-16T00:00:00,82943549,107239725,63801508,63746962,110635653,127000997,116097663,100275287,77593586,56502193,86389176,11935285,32708442,,,,,1036870026,,,,,,
2020-04-17T00:00:00,95104065,130336548,77621629,68294437,126811731,135500230,117321733,116946856,84045487,62460666,102983772,12706294,39382259,,,,,1169515707,,,,,,
2020-04-18T00:00:00,94619477,136311631,82032347,68679896,127857797,145220069,112686330,122913371,81880635,66556248,113576403,13226843,42100317,,,,,1207661364,,,,,,
2020-04-19T00:00:00,86760676,130575673,77877021,64213274,116402925,137123433,105713366,109996117,69425004,55055647,105022015,12657265,35410634,,,,,1106233050,,,,,,
2020-04-20T00:00:00,84566846,138691999,82098763,67582546,113325484,140837721,110284847,102178562,65129419,54138310,109801672,13247270,34993241,,,,,1116876680,,,,,,
2020-04-21T00:00:00,76358235,125817580,74637817,64053714,102509253,125147111,104193289,91004437,55195552,46313601,97343733,11819606,28823402,,,,,1003217330,,,,,,
2020-04-22T00:00:00,65881172,110463757,65651655,60114291,88908542,108621545,92725775,76671499,43573025,39821176,83238052,10316429,25041289,,,,,871028207,,,,,,
2020-04-23T00:00:00,57066375,97617684,58206812,57363178,77310691,98941242,86635840,64673705,42629394,37401606,72296884,9435563,22994062,,,,,782573036,,,,,,
2020-04-24T00:00:00,55169675,92259143,56008177,53896145,74938380,95251757,77344037,63350710,44309923,36048531,65233377,8959323,21574323,,,,,744343501,,,,,,
2020-04-25T00:00:00,70426157,89563069,54577422,46796485,96098865,93130405,72239072,88186161,58886369,35057736,75192288,8579696,20781955,,,,,809515680,,,,,,
2020-04-26T00:00:00,64594132,73853075,44924008,47678199,87523874,92714877,87959966,78790189,60764892,41436219,60713766,8647757,24397267,,,,,773998221,,,,,,
2020-04-27T00:00:00,70077555,99763710,59443076,60054857,94370565,114135098,102328715,82412503,62643763,45008355,77806227,10817796,29517951,,,,,908380171,,,,,,
2020-04-28T00:00:00,101835415,133989361,79338346,64763331,136809736,137340735,107633119,126333748,80764067,62818822,111393816,12928593,39913617,,,,,1195862706,,,,,,
2020-04-29T00:00:00,99973859,138221055,81509751,66815878,134226866,147022849,118758470,123786345,84927435,65588051,115780457,13809263,41725293,,,,,1232145572,,,,,,
2020-04-30T00:00:00,110950918,138662328,81700530,61193344,148965639,153201141,117730524,138916514,90539106,71078569,121082599,14390000,43426361,,,,,1291837573,,,,,,
2020-05-01T00:00:00,101458348,131284980,78677528,59186110,135577217,138513762,106880006,128149897,80155608,65026809,111882533,12799972,40113961,,,,,1189706731,,,,,,
2020-05-02T00:00:00,80076559,108141164,63504181,48141127,109295840,122796568,88076017,103798888,66079747,58954067,94145588,11603644,35494718,,,,,990108108,,,,,,
2020-05-03T00:00:00,75894281,100910913,59374788,49348019,103698588,114836237,83465931,97871180,65486040,57540887,86203148,10867480,35675497,,,,,941172989,,,,,,
2020-05-04T00:00:00,74876605,112381421,63594106,55269412,100308404,111144160,91849578,90854477,63761421,46420566,92243948,10628109,29957234,,,,,943289441,,,,,,
2020-05-05T00:00:00,83908635,120078124,67792010,56198145,112197802,118244293,90278058,103432348,66640172,54352514,93584861,11280400,32521341,,,,,1010508703,,,,,,
2020-05-06T00:00:00,76683454,105931909,59912735,51724298,102614931,115723727,80643236,93335125,61465732,48206188,87228036,11048723,28599596,,,,,923117690,,,,,,
2020-05-07T00:00:00,56844794,77871230,44727312,38499701,76997424,90980062,77819691,65835504,53237926,37674904,62991495,8772697,23826308,,,,,716079048,,,,,,
2020-05-08T00:00:00,43046586,54399967,29017966,27674874,59498548,75411442,57733741,50910034,39286889,31983342,43553550,7219504,17262244,,,,,536998687,,,,,,
2020-05-09T00:00:00,39502829,45748652,24565761,23224041,54400046,58961024,53378300,45287939,34373018,29034962,39698174,5697100,14375604,,,,,468247450,,,,,,
2020-05-10T00:00:00,56145121,92322141,55664984,49640473,77932889,107682421,93820046,69242924,42647581,38428877,72023884,10205818,21471057,,,,,787228216,,,,,,
2020-05-11T00:00:00,93882547,134362802,79721513,61247462,126380090,144481342,107519099,115344823,76917333,67363723,111687078,13517206,36706153,,,,,1169131171,,,,,,
2020-05-12T00:00:00,91001175,132121539,78078065,64602798,122311415,149525564,110101346,111726181,77906280,67653116,108700285,13986761,39186736,,,,,1166901261,,,,,,
2020-05-13T00:00:00,105613443,147358924,86863078,70562338,141599073,152869593,111647581,131539361,88495547,73331231,120180530,14289693,41002074,,,,,1285352466,,,,,,
2020-05-14T00:00:00,104131457,129125743,76139305,60682551,139672015,149024403,107710394,129694130,87775395,73395300,110708347,13941617,41926892,,,,,1223927549,,,,,,
2020-05-15T00:00:00,86535431,113247778,68133469,52487957,116278232,142072899,99652389,107561414,67353856,64593070,101856758,13130681,36736093,,,,,1069640027,,,,,,
2020-05-16T00:00:00,70859899,93840492,57110751,45053979,96635575,119192655,84719179,89151466,53013290,54257279,82732661,10885081,32129922,,,,,889582229,,,,,,
2020-05-17T00:00:00,59040104,71962949,43897935,37858686,80285188,93561898,80330479,71217186,47274062,47421499,63836393,8709771,30160899,,,,,735557049,,,,,,
2020-05-18T00:00:00,50432147,69669571,40360916,35701357,68543738,87001575,74556011,57181681,45220246,43097566,57002369,8329035,29782776,,,,,666878988,,,,,,
2020-05-19T00:00:00,44159182,59989144,32032316,28979494,59257893,72162806,64990611,47476945,41105688,37989773,47123948,6986243,27958069,,,,,570212112,,,,,,
2020-05-20T00:00:00,38521981,46740181,25910961,23179566,50964500,61158108,58191819,38994962,37526600,33757931,38520270,5993335,20272900,,,,,479733114,,,,,,
2020-05-21T00:00:00,36299113,46859028,25471011,23115334,47428872,59033352,61817023,38429200,32487112,29950517,35783884,5801063,18747333,,,,,461222842,,,,,,
2020-05-22T00:00:00,38854953,50476962,28154557,25605230,51715903,61138114,70481638,40597489,35854828,31267648,41975304,5883748,19231513,,,,,501237887,,,,,,
2020-05-23T00:00:00,42604819,54142311,29421308,30156190,58147496,64588375,82008834,49394082,38268233,31832713,45711536,6032013,22023931,,,,,554331841,,,,,,
2020-05-24T00:00:00,38616644,49654186,28490469,27176062,54799785,66683623,71183536,46428855,35324118,31150733,42245861,6276077,22307513,,,,,520337462,,,,,,
2020-05-25T00:00:00,35161692,43590548,25467885,23158256,49425808,57807475,61887894,40479712,33332940,29336995,37313959,5478813,18884431,,,,,461326408,,,,,,
2020-05-26T00:00:00,34581929,47316121,27712296,24015154,47423645,62773928,61718431,37150961,29815896,29222342,37893246,6098752,19109046,,,,,464831747,,,,,,
2020-05-27T00:00:00,33138280,46350897,27222869,26782345,45288632,59295129,54606026,36835316,30127292,24607659,35336272,5785261,14971117,,,,,440347095,,,,,,
2020-05-28T00:00:00,37108539,44825233,26570263,21317287,51316562,54641488,44506476,41348357,32459990,24544329,34643052,5364684,13096368,,,,,431742628,,,,,,
2020-05-29T00:00:00,37376363,44455098,26464847,17434775,51670371,50711919,35046311,41951267,33414869,24601001,33414698,5010349,12521805,,,,,414073673,,,,,,
2020-05-30T00:00:00,34101770,39156030,23431266,19095711,47642973,45416404,30971995,38822288,30087699,22320332,29136099,4365613,10414217,,,,,374962397,,,,,,
2020-05-31T00:00:00,32058284,38397674,23753955,20351972,46112834,43543642,33009063,37584312,27314528,22286798,29325292,4193875,10588170,,,,,368520399,,,,,,
2020-06-01T00:00:00,33538607,44662680,27105690,23523908,46850314,48683971,33126040,36817022,27932985,24847320,34256259,4752477,12109820,,,,,398207093,,,,,,
2020-06-02T00:00:00,33240515,42746570,25875070,22470555,46271091,49171694,36409410,36891404,27977126,24896536,34289383,4796526,12133258,,,,,397169138,,,,,,
2020-06-03T00:00:00,39000107,59688885,36395390,32851755,55767955,64432852,50523587,46158664,32046925,27420470,46731520,6168809,16537514,,,,,513724433,,,,,,
2020-06-04T00:00:00,45189803,71230071,47830999,42055024,66053576,88566140,60351654,56989011,40397148,33996071,58713428,8338579,21296000,,,,,641007504,,,,,,
2020-06-05T00:00:00,55288573,86084074,58816689,50189289,81088433,109111594,78213796,72688441,43174453,36227085,74673151,10046532,26730272,,,,,782332382,,,,,,
2020-06-06T00:00:00,67392914,76158957,52591017,43666828,100975656,93727098,55886285,96174957,56839441,47840271,72214099,8518855,31209125,,,,,803195503,,,,,,
2020-06-07T00:00:00,58268357,76245384,51982855,44658544,86304371,82699647,51792665,80299086,43657563,36151065,67349596,7634485,24526746,,,,,711570364,,,,,,
2020-06-08T00:00:00,59810745,86457369,57622597,50111125,87504308,88831744,60573643,78145840,43227231,35683239,67627085,8361619,25053040,,,,,749009585,,,,,,
2020-06-09T00:00:00,48791518,74288950,49685635,44378704,71145250,82346612,66250854,60926770,43122244,34869046,55241543,7778486,25409212,,,,,664234824,,,,,,
2020-06-10T00:00:00,55824178,79860301,53405911,44082537,81546919,83952318,72041157,71891876,46925391,37487936,57960398,7922315,25943623,,,,,718844860,,,,,,
2020-06-11T00:00:00,48607198,79205045,53071114,43949081,71007493,85538090,63108521,60703512,42310991,35565110,60958791,8064661,22735772,,,,,674825379,,,,,,
2020-06-12T00:00:00,43681726,67765100,46539607,40824086,63605905,69457821,50564165,55930261,39940513,32931830,52040655,6515069,19248331,,,,,589045069,,,,,,
2020-06-13T00:00:00,36433635,45987500,28225111,31330224,53475797,51698359,46716684,46615000,35544053,29885949,38205972,4804100,17115767,,,,,466038151,,,,,,
2020-06-14T00:00:00,35003411,44668293,27233361,26240895,50588495,48997667,39081186,43281272,34501709,28660360,33885591,4620088,16165202,,,,,432927530,,,,,,
2020-06-15T00:00:00,37800962,51315820,30723881,26320272,53769295,53016724,39506872,44451817,34157176,30211737,34626015,5143873,17768744,,,,,458813188,,,,,,
2020-06-16T00:00:00,36948570,49382279,29859825,25604008,52223691,54781342,33872365,42789751,34192761,28881317,35639685,5302298,17252337,,,,,446730229,,,,,,
2020-06-17T00:00:00,37493183,49833405,30163003,25980447,53016459,55746365,33644806,43662294,32826610,30238522,39920874,5389250,17317754,,,,,455232972,,,,,,
2020-06-18T00:00:00,41046731,57449308,33957762,28945561,58971776,63240545,36192596,49978546,36104935,32215032,47742992,6061779,19067206,,,,,510974769,,,,,,
2020-06-19T00:00:00,41822756,56659352,34451091,26056814,60653800,63702262,39196725,52952760,38338335,32973068,49115272,6003465,19420246,,,,,521345946,,,,,,
2020-06-20T00:00:00,37253064,45492659,28166406,20428823,54580606,55400989,36169137,47957566,34584895,29086939,39947708,5131520,16943938,,,,,451144250,,,,,,
2020-06-21T00:00:00,35908332,45370452,27771364,22081377,51815387,55099247,43110123,44900601,32918061,28367155,38734814,5165393,17514241,,,,,448756547,,,,,,
2020-06-22T00:00:00,38183674,48009338,29372597,23214126,54033692,57845369,52419286,45012934,35421419,31145286,41254026,5577405,17821889,,,,,479311041,,,,,,
2020-06-23T00:00:00,32403684,43852218,24493186,19156696,44691399,51036061,49146308,37907850,31055332,25383966,34755651,4966396,15052791,,,,,413901538,,,,,,
2020-06-24T00:00:00,32409587,43876694,23415877,19182963,44702806,46763716,42312013,37932279,28563820,25390958,34766027,4583344,12395475,,,,,396295559,,,,,,
2020-06-25T00:00:00,32414142,43886534,23425201,19191206,44712688,46767084,34080869,37961619,28571462,25398033,34768175,4583697,12398410,,,,,388159120,,,,,,
2020-06-26T00:00:00,31775512,41690106,22608990,18474154,44074254,44980621,32692017,38089024,28220701,24748052,33079938,4339608,11888565,,,,,376661542,,,,,,
2020-06-27T00:00:00,29267236,36296490,19813045,16828010,41248670,43206965,34746761,36522666,28233070,22869592,29358982,4054781,14437055,,,,,356883323,,,,,,
2020-06-28T00:00:00,33150926,39627883,25092636,22064780,47159327,53239153,47730765,39937430,31771547,26596803,32920123,4998944,16932040,,,,,421222357,,,,,,
2020-06-29T00:00:00,39400955,57259889,34144310,26435565,55954335,69401242,56061058,47006619,36615827,31928513,47078475,6613605,20352110,,,,,528252503,,,,,,
2020-06-30T00:00:00,40588818,53624395,32343126,26961611,57829091,64968187,50741555,49224164,37635814,32040554,45105525,6216020,20473267,,,,,517752127,,,,,,
2020-07-01T00:00:00,40039898,51031262,30967870,29711221,56839004,61964805,55397606,48385578,35930523,31602713,44255948,5887988,19751834,,,,,511766250,,,,,,
2020-07-02T00:00:00,40152025,55710035,33356453,31383957,56844024,63364564,53523276,48564467,35063822,31724273,44112874,6014697,19818340,,,,,519632807,,,,,,
2020-07-03T00:00:00,39334509,54140650,33035531,27776776,56064493,61639974,58806929,48582057,36177891,31258528,44421395,5767376,18824103,,,,,515830212,,,,,,
2020-07-04T00:00:00,35000244,42022878,26726583,23624051,50303772,54254397,52971323,43985049,33153752,26339329,35401988,4989273,16987801,,,,,445760440,,,,,,
2020-07-05T00:00:00,34187212,44022406,27460609,25873974,48487187,56289651,56692586,41839438,31975799,27364039,36549518,5230218,17529737,,,,,453502374,,,,,,
2020-07-06T00:00:00,39659456,54244350,32695882,28135937,55939611,63989950,57012423,47638110,34863533,31360139,43991067,6068934,19722047,,,,,515321439,,,,,,
2020-07-07T00:00:00,40203677,59703954,37154769,29716470,56881119,75478953,56747429,48668266,35384134,31060395,48772340,7096196,19840636,,,,,546708338,,,,,,
2020-07-08T00:00:00,39782828,62216532,40334256,30708319,56178251,74216015,53885031,47832222,33633319,28383587,47087589,6983053,19445469,,,,,540686471,,,,,,
2020-07-09T00:00:00,39569907,65010420,44149902,30130751,55718515,77994253,50370285,47323808,33770955,28187874,49337387,7320909,18929635,,,,,547814601,,,,,,
2020-07-10T00:00:00,40886705,61133073,41507251,31050704,58354010,76196185,50886967,51114636,34497073,31016486,49340260,7050403,19487264,,,,,552521017,,,,,,
